date, datatype, valuestation,attributes
2016-02-06T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2016-02-06T00:00:00,SNWD,150.0,GHCND:USW00014764,",,W,2400"
2016-02-06T00:00:00,TAVG,-4.3,GHCND:USW00014764,"H,,S,"
2016-02-06T00:00:00,TMAX,1.7,GHCND:USW00014764,",,W,2400"
2016-02-06T00:00:00,TMIN,-11.6,GHCND:USW00014764,",,W,2400"
2016-02-06T00:00:00,WDF2,210,GHCND:USW00014764,",,W,"
2016-02-06T00:00:00,WDF5,200,GHCND:USW00014764,",,W,"
2016-02-06T00:00:00,WSF2,6.3,GHCND:USW00014764,",,W,"
2016-02-06T00:00:00,WSF5,8.9,GHCND:USW00014764,",,W,"
2016-02-07T00:00:00,AWND,3.3,GHCND:USW00014764,",,W,"
2016-02-07T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2016-02-07T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2016-02-07T00:00:00,SNWD,100.0,GHCND:USW00014764,",,W,2400"
2016-02-07T00:00:00,TAVG,0.4,GHCND:USW00014764,"H,,S,"
2016-02-07T00:00:00,TMAX,6.7,GHCND:USW00014764,",,W,2400"
2016-02-07T00:00:00,TMIN,-6.0,GHCND:USW00014764,",,W,2400"
2016-02-07T00:00:00,WDF2,50,GHCND:USW00014764,",,W,"
2016-02-07T00:00:00,WDF5,50,GHCND:USW00014764,",,W,"
2016-02-07T00:00:00,WSF2,8.1,GHCND:USW00014764,",,W,"
2016-02-07T00:00:00,WSF5,11.2,GHCND:USW00014764,",,W,"
2016-02-08T00:00:00,AWND,7.0,GHCND:USW00014764,",,W,"
2016-02-08T00:00:00,PRCP,6.1,GHCND:USW00014764,",,W,2400"
2016-02-08T00:00:00,SNOW,112.0,GHCND:USW00014764,",,W,"
2016-02-08T00:00:00,SNWD,100.0,GHCND:USW00014764,",,W,2400"
2016-02-08T00:00:00,TAVG,-5.4,GHCND:USW00014764,"H,,S,"
2016-02-08T00:00:00,TMAX,-2.1,GHCND:USW00014764,",,W,2400"
2016-02-08T00:00:00,TMIN,-8.8,GHCND:USW00014764,",,W,2400"
2016-02-08T00:00:00,WDF2,10,GHCND:USW00014764,",,W,"
2016-02-08T00:00:00,WDF5,340,GHCND:USW00014764,",,W,"
2016-02-08T00:00:00,WSF2,10.7,GHCND:USW00014764,",,W,"
2016-02-08T00:00:00,WSF5,13.9,GHCND:USW00014764,",,W,"
2016-02-08T00:00:00,WT01,1,GHCND:USW00014764,",,W,"
2016-02-09T00:00:00,AWND,2.7,GHCND:USW00014764,",,W,"
2016-02-09T00:00:00,PRCP,1.5,GHCND:USW00014764,",,W,2400"
2016-02-09T00:00:00,SNOW,20.0,GHCND:USW00014764,",,W,"
2016-02-09T00:00:00,SNWD,150.0,GHCND:USW00014764,",,W,2400"
2016-02-09T00:00:00,TAVG,-6.3,GHCND:USW00014764,"H,,S,"
2016-02-09T00:00:00,TMAX,-3.2,GHCND:USW00014764,",,W,2400"
2016-02-09T00:00:00,TMIN,-10.5,GHCND:USW00014764,",,W,2400"
2016-02-09T00:00:00,WDF2,20,GHCND:USW00014764,",,W,"
2016-02-09T00:00:00,WDF5,20,GHCND:USW00014764,",,W,"
2016-02-09T00:00:00,WSF2,8.1,GHCND:USW00014764,",,W,"
2016-02-09T00:00:00,WSF5,9.8,GHCND:USW00014764,",,W,"
2016-02-09T00:00:00,WT01,1,GHCND:USW00014764,",,W,"
2016-02-09T00:00:00,WT08,1,GHCND:USW00014764,",,W,"
2016-02-10T00:00:00,AWND,2.0,GHCND:USW00014764,",,W,"
2016-02-10T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2016-02-10T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2016-02-10T00:00:00,SNWD,150.0,GHCND:USW00014764,",,W,2400"
2016-02-10T00:00:00,TAVG,-4.6,GHCND:USW00014764,"H,,S,"
2016-02-10T00:00:00,TMAX,1.1,GHCND:USW00014764,",,W,2400"
2016-02-10T00:00:00,TMIN,-10.5,GHCND:USW00014764,",,W,2400"
2016-02-10T00:00:00,WDF2,160,GHCND:USW00014764,",,W,"
2016-02-10T00:00:00,WDF5,250,GHCND:USW00014764,",,W,"
2016-02-10T00:00:00,WSF2,4.5,GHCND:USW00014764,",,W,"
2016-02-10T00:00:00,WSF5,6.3,GHCND:USW00014764,",,W,"
2016-02-11T00:00:00,AWND,3.1,GHCND:USW00014764,",,W,"
2016-02-11T00:00:00,PRCP,2.8,GHCND:USW00014764,",,W,2400"
2016-02-11T00:00:00,SNOW,43.0,GHCND:USW00014764,",,W,"
2016-02-11T00:00:00,SNWD,130.0,GHCND:USW00014764,",,W,2400"
2016-02-11T00:00:00,TAVG,-3.4,GHCND:USW00014764,"H,,S,"
2016-02-11T00:00:00,TMAX,-1.0,GHCND:USW00014764,",,W,2400"
2016-02-11T00:00:00,TMIN,-14.9,GHCND:USW00014764,",,W,2400"
2016-02-11T00:00:00,WDF2,300,GHCND:USW00014764,",,W,"
2016-02-11T00:00:00,WDF5,320,GHCND:USW00014764,",,W,"
2016-02-11T00:00:00,WSF2,8.1,GHCND:USW00014764,",,W,"
2016-02-11T00:00:00,WSF5,11.2,GHCND:USW00014764,",,W,"
2016-02-11T00:00:00,WT01,1,GHCND:USW00014764,",,W,"
2016-02-11T00:00:00,WT08,1,GHCND:USW00014764,",,W,"
2016-02-12T00:00:00,AWND,2.8,GHCND:USW00014764,",,W,"
2016-02-12T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2016-02-12T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2016-02-12T00:00:00,SNWD,150.0,GHCND:USW00014764,",,W,2400"
2016-02-12T00:00:00,TAVG,-12.2,GHCND:USW00014764,"H,,S,"
2016-02-12T00:00:00,TMAX,-6.0,GHCND:USW00014764,",,W,2400"
2016-02-12T00:00:00,TMIN,-18.8,GHCND:USW00014764,",,W,2400"
2016-02-12T00:00:00,WDF2,290,GHCND:USW00014764,",,W,"
2016-02-12T00:00:00,WDF5,290,GHCND:USW00014764,",,W,"
2016-02-12T00:00:00,WSF2,7.6,GHCND:USW00014764,",,W,"
2016-02-12T00:00:00,WSF5,10.3,GHCND:USW00014764,",,W,"
2016-02-13T00:00:00,AWND,5.2,GHCND:USW00014764,",,W,"
2016-02-13T00:00:00,PRCP,0.0,GHCND:USW00014764,"T,,W,2400"
2016-02-13T00:00:00,SNOW,0.0,GHCND:USW00014764,"T,,W,"
2016-02-13T00:00:00,SNWD,150.0,GHCND:USW00014764,",,W,2400"
2016-02-13T00:00:00,TAVG,-10.7,GHCND:USW00014764,"H,,S,"
2016-02-13T00:00:00,TMAX,-5.5,GHCND:USW00014764,",,W,2400"
2016-02-13T00:00:00,TMIN,-22.7,GHCND:USW00014764,",,W,2400"
2016-02-13T00:00:00,WDF2,290,GHCND:USW00014764,",,W,"
2016-02-13T00:00:00,WDF5,290,GHCND:USW00014764,",,W,"
2016-02-13T00:00:00,WSF2,11.2,GHCND:USW00014764,",,W,"
2016-02-13T00:00:00,WSF5,14.3,GHCND:USW00014764,",,W,"
2016-02-13T00:00:00,WT08,1,GHCND:USW00014764,",,W,"
2016-02-14T00:00:00,AWND,4.9,GHCND:USW00014764,",,W,"
2016-02-14T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2016-02-14T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2016-02-14T00:00:00,SNWD,130.0,GHCND:USW00014764,",,W,2400"
2016-02-14T00:00:00,TAVG,-18.2,GHCND:USW00014764,"H,,S,"
2016-02-14T00:00:00,TMAX,-11.0,GHCND:USW00014764,",,W,2400"
2016-02-14T00:00:00,TMIN,-23.2,GHCND:USW00014764,",,W,2400"
2016-02-14T00:00:00,WDF2,320,GHCND:USW00014764,",,W,"
2016-02-14T00:00:00,WDF5,340,GHCND:USW00014764,",,W,"
2016-02-14T00:00:00,WSF2,9.4,GHCND:USW00014764,",,W,"
2016-02-14T00:00:00,WSF5,12.5,GHCND:USW00014764,",,W,"
2016-02-14T00:00:00,WT08,1,GHCND:USW00014764,",,W,"
2016-02-15T00:00:00,AWND,2.2,GHCND:USW00014764,",,W,"
2016-02-15T00:00:00,PRCP,3.6,GHCND:USW00014764,",,W,2400"
2016-02-15T00:00:00,SNOW,48.0,GHCND:USW00014764,",,W,"
2016-02-15T00:00:00,SNWD,130.0,GHCND:USW00014764,",,W,2400"
2016-02-15T00:00:00,TAVG,-15.1,GHCND:USW00014764,"H,,S,"
2016-02-15T00:00:00,TMAX,-5.5,GHCND:USW00014764,",,W,2400"
2016-02-15T00:00:00,TMIN,-23.2,GHCND:USW00014764,",,W,2400"
2016-02-15T00:00:00,WDF2,160,GHCND:USW00014764,",,W,"
2016-02-15T00:00:00,WDF5,150,GHCND:USW00014764,",,W,"
2016-02-15T00:00:00,WSF2,4.5,GHCND:USW00014764,",,W,"
2016-02-15T00:00:00,WSF5,5.8,GHCND:USW00014764,",,W,"
2016-02-15T00:00:00,WT01,1,GHCND:USW00014764,",,W,"
2016-02-15T00:00:00,WT08,1,GHCND:USW00014764,",,W,"
2016-02-16T00:00:00,AWND,5.1,GHCND:USW00014764,",,W,"
2016-02-16T00:00:00,PRCP,21.1,GHCND:USW00014764,",,W,2400"
2016-02-16T00:00:00,SNOW,43.0,GHCND:USW00014764,",,W,"
2016-02-16T00:00:00,SNWD,180.0,GHCND:USW00014764,",,W,2400"
2016-02-16T00:00:00,TAVG,-1.2,GHCND:USW00014764,"H,,S,"
2016-02-16T00:00:00,TMAX,10.0,GHCND:USW00014764,",,W,2400"
2016-02-16T00:00:00,TMIN,-7.1,GHCND:USW00014764,",,W,2400"
2016-02-16T00:00:00,WDF2,150,GHCND:USW00014764,",,W,"
2016-02-16T00:00:00,WDF5,140,GHCND:USW00014764,",,W,"
2016-02-16T00:00:00,WSF2,14.3,GHCND:USW00014764,",,W,"
2016-02-16T00:00:00,WSF5,20.1,GHCND:USW00014764,",,W,"
2016-02-16T00:00:00,WT01,1,GHCND:USW00014764,",,W,"
2016-02-16T00:00:00,WT02,1,GHCND:USW00014764,",,W,"
2016-02-16T00:00:00,WT06,1,GHCND:USW00014764,",,W,"
2016-02-17T00:00:00,AWND,2.9,GHCND:USW00014764,",,W,"
2016-02-17T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2016-02-17T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2016-02-17T00:00:00,SNWD,30.0,GHCND:USW00014764,",,W,2400"
2016-02-17T00:00:00,TAVG,4.9,GHCND:USW00014764,"H,,S,"
2016-02-17T00:00:00,TMAX,8.3,GHCND:USW00014764,",,W,2400"
2016-02-17T00:00:00,TMIN,-1.0,GHCND:USW00014764,",,W,2400"
2016-02-17T00:00:00,WDF2,260,GHCND:USW00014764,",,W,"
2016-02-17T00:00:00,WDF5,260,GHCND:USW00014764,",,W,"
2016-02-17T00:00:00,WSF2,7.2,GHCND:USW00014764,",,W,"
2016-02-17T00:00:00,WSF5,10.3,GHCND:USW00014764,",,W,"
2016-02-18T00:00:00,AWND,5.4,GHCND:USW00014764,",,W,"
2016-02-18T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2016-02-18T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2016-02-18T00:00:00,SNWD,0.0,GHCND:USW00014764,"T,,W,2400"
2016-02-18T00:00:00,TAVG,-0.8,GHCND:USW00014764,"H,,S,"
2016-02-18T00:00:00,TMAX,0.6,GHCND:USW00014764,",,W,2400"
2016-02-18T00:00:00,TMIN,-6.0,GHCND:USW00014764,",,W,2400"
2016-02-18T00:00:00,WDF2,350,GHCND:USW00014764,",,W,"
2016-02-18T00:00:00,WDF5,350,GHCND:USW00014764,",,W,"
2016-02-18T00:00:00,WSF2,8.1,GHCND:USW00014764,",,W,"
2016-02-18T00:00:00,WSF5,10.3,GHCND:USW00014764,",,W,"
2016-02-19T00:00:00,AWND,3.1,GHCND:USW00014764,",,W,"
2016-02-19T00:00:00,PRCP,0.0,GHCND:USW00014764,"T,,W,2400"
2016-02-19T00:00:00,SNOW,0.0,GHCND:USW00014764,"T,,W,"
2016-02-19T00:00:00,SNWD,0.0,GHCND:USW00014764,"T,,W,2400"
2016-02-19T00:00:00,TAVG,-3.8,GHCND:USW00014764,"H,,S,"
2016-02-19T00:00:00,TMAX,2.2,GHCND:USW00014764,",,W,2400"
2016-02-19T00:00:00,TMIN,-9.9,GHCND:USW00014764,",,W,2400"
2016-02-19T00:00:00,WDF2,240,GHCND:USW00014764,",,W,"
2016-02-19T00:00:00,WDF5,200,GHCND:USW00014764,",,W,"
2016-02-19T00:00:00,WSF2,7.6,GHCND:USW00014764,",,W,"
2016-02-19T00:00:00,WSF5,8.9,GHCND:USW00014764,",,W,"
2016-02-19T00:00:00,WT01,1,GHCND:USW00014764,",,W,"
2016-02-20T00:00:00,AWND,4.9,GHCND:USW00014764,",,W,"
2016-02-20T00:00:00,PRCP,3.6,GHCND:USW00014764,",,W,2400"
2016-02-20T00:00:00,SNOW,8.0,GHCND:USW00014764,",,W,"
2016-02-20T00:00:00,SNWD,0.0,GHCND:USW00014764,"T,,W,2400"
2016-02-20T00:00:00,TAVG,4.5,GHCND:USW00014764,"H,,S,"
2016-02-20T00:00:00,TMAX,11.7,GHCND:USW00014764,",,W,2400"
2016-02-20T00:00:00,TMIN,-1.6,GHCND:USW00014764,",,W,2400"
2016-02-20T00:00:00,WDF2,180,GHCND:USW00014764,",,W,"
2016-02-20T00:00:00,WDF5,190,GHCND:USW00014764,",,W,"
2016-02-20T00:00:00,WSF2,8.1,GHCND:USW00014764,",,W,"
2016-02-20T00:00:00,WSF5,12.1,GHCND:USW00014764,",,W,"
2016-02-20T00:00:00,WT01,1,GHCND:USW00014764,",,W,"
2016-02-21T00:00:00,AWND,4.0,GHCND:USW00014764,",,W,"
2016-02-21T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2016-02-21T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2016-02-21T00:00:00,SNWD,0.0,GHCND:USW00014764,",,W,2400"
2016-02-21T00:00:00,TAVG,7.8,GHCND:USW00014764,"H,,S,"
2016-02-21T00:00:00,TMAX,11.1,GHCND:USW00014764,",,W,2400"
2016-02-21T00:00:00,TMIN,-1.6,GHCND:USW00014764,",,W,2400"
2016-02-21T00:00:00,WDF2,290,GHCND:USW00014764,",,W,"
2016-02-21T00:00:00,WDF5,270,GHCND:USW00014764,",,W,"
2016-02-21T00:00:00,WSF2,8.9,GHCND:USW00014764,",,W,"
2016-02-21T00:00:00,WSF5,13.4,GHCND:USW00014764,",,W,"
2016-02-22T00:00:00,AWND,3.1,GHCND:USW00014764,",,W,"
2016-02-22T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2016-02-22T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2016-02-22T00:00:00,SNWD,0.0,GHCND:USW00014764,",,W,2400"
2016-02-22T00:00:00,TAVG,0.1,GHCND:USW00014764,"H,,S,"
2016-02-22T00:00:00,TMAX,3.3,GHCND:USW00014764,",,W,2400"
2016-02-22T00:00:00,TMIN,-5.5,GHCND:USW00014764,",,W,2400"
2016-02-22T00:00:00,WDF2,30,GHCND:USW00014764,",,W,"
2016-02-22T00:00:00,WDF5,10,GHCND:USW00014764,",,W,"
2016-02-22T00:00:00,WSF2,5.4,GHCND:USW00014764,",,W,"
2016-02-22T00:00:00,WSF5,8.5,GHCND:USW00014764,",,W,"
2016-02-23T00:00:00,AWND,3.6,GHCND:USW00014764,",,W,"
2016-02-23T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2016-02-23T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2016-02-23T00:00:00,SNWD,0.0,GHCND:USW00014764,",,W,2400"
2016-02-23T00:00:00,TAVG,-3.9,GHCND:USW00014764,"H,,S,"
2016-02-23T00:00:00,TMAX,1.7,GHCND:USW00014764,",,W,2400"
2016-02-23T00:00:00,TMIN,-8.8,GHCND:USW00014764,",,W,2400"
2016-02-23T00:00:00,WDF2,70,GHCND:USW00014764,",,W,"
2016-02-23T00:00:00,WDF5,40,GHCND:USW00014764,",,W,"
2016-02-23T00:00:00,WSF2,6.3,GHCND:USW00014764,",,W,"
2016-02-23T00:00:00,WSF5,8.5,GHCND:USW00014764,",,W,"
2016-02-24T00:00:00,AWND,3.7,GHCND:USW00014764,",,W,"
2016-02-24T00:00:00,PRCP,21.3,GHCND:USW00014764,",,W,2400"
2016-02-24T00:00:00,SNOW,23.0,GHCND:USW00014764,",,W,"
2016-02-24T00:00:00,SNWD,30.0,GHCND:USW00014764,",,W,2400"
2016-02-24T00:00:00,TAVG,0.1,GHCND:USW00014764,"H,,S,"
2016-02-24T00:00:00,TMAX,1.7,GHCND:USW00014764,",,W,2400"
2016-02-24T00:00:00,TMIN,-1.6,GHCND:USW00014764,",,W,2400"
2016-02-24T00:00:00,WDF2,30,GHCND:USW00014764,",,W,"
2016-02-24T00:00:00,WDF5,30,GHCND:USW00014764,",,W,"
2016-02-24T00:00:00,WSF2,6.3,GHCND:USW00014764,",,W,"
2016-02-24T00:00:00,WSF5,7.6,GHCND:USW00014764,",,W,"
2016-02-24T00:00:00,WT01,1,GHCND:USW00014764,",,W,"
2016-02-24T00:00:00,WT06,1,GHCND:USW00014764,",,W,"
2016-02-25T00:00:00,AWND,6.4,GHCND:USW00014764,",,W,"
2016-02-25T00:00:00,PRCP,12.4,GHCND:USW00014764,",,W,2400"
2016-02-25T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2016-02-25T00:00:00,SNWD,0.0,GHCND:USW00014764,",,W,2400"
2016-02-25T00:00:00,TAVG,7.2,GHCND:USW00014764,"H,,S,"
2016-02-25T00:00:00,TMAX,11.7,GHCND:USW00014764,",,W,2400"
2016-02-25T00:00:00,TMIN,1.7,GHCND:USW00014764,",,W,2400"
2016-02-25T00:00:00,WDF2,180,GHCND:USW00014764,",,W,"
2016-02-25T00:00:00,WDF5,170,GHCND:USW00014764,",,W,"
2016-02-25T00:00:00,WSF2,10.7,GHCND:USW00014764,",,W,"
2016-02-25T00:00:00,WSF5,16.5,GHCND:USW00014764,",,W,"
2016-02-25T00:00:00,WT01,1,GHCND:USW00014764,",,W,"
2016-02-25T00:00:00,WT02,1,GHCND:USW00014764,",,W,"
2016-02-25T00:00:00,WT03,1,GHCND:USW00014764,",,W,"
2016-02-26T00:00:00,AWND,6.4,GHCND:USW00014764,",,W,"
2016-02-26T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2016-02-26T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2016-02-26T00:00:00,SNWD,0.0,GHCND:USW00014764,",,W,2400"
2016-02-26T00:00:00,TAVG,2.6,GHCND:USW00014764,"H,,S,"
2016-02-26T00:00:00,TMAX,5.0,GHCND:USW00014764,",,W,2400"
2016-02-26T00:00:00,TMIN,-8.2,GHCND:USW00014764,",,W,2400"
2016-02-26T00:00:00,WDF2,290,GHCND:USW00014764,",,W,"
2016-02-26T00:00:00,WDF5,280,GHCND:USW00014764,",,W,"
2016-02-26T00:00:00,WSF2,10.3,GHCND:USW00014764,",,W,"
2016-02-26T00:00:00,WSF5,13.4,GHCND:USW00014764,",,W,"
2016-02-27T00:00:00,AWND,3.8,GHCND:USW00014764,",,W,"
2016-02-27T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2016-02-27T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2016-02-27T00:00:00,SNWD,0.0,GHCND:USW00014764,",,W,2400"
2016-02-27T00:00:00,TAVG,-5.3,GHCND:USW00014764,"H,,S,"
2016-02-27T00:00:00,TMAX,1.7,GHCND:USW00014764,",,W,2400"
2016-02-27T00:00:00,TMIN,-10.5,GHCND:USW00014764,",,W,2400"
2016-02-27T00:00:00,WDF2,190,GHCND:USW00014764,",,W,"
2016-02-27T00:00:00,WDF5,200,GHCND:USW00014764,",,W,"
2016-02-27T00:00:00,WSF2,7.6,GHCND:USW00014764,",,W,"
2016-02-27T00:00:00,WSF5,11.2,GHCND:USW00014764,",,W,"
2016-02-28T00:00:00,AWND,3.8,GHCND:USW00014764,",,W,"
2016-02-28T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2016-02-28T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2016-02-28T00:00:00,SNWD,0.0,GHCND:USW00014764,",,W,2400"
2016-02-28T00:00:00,TAVG,4.3,GHCND:USW00014764,"H,,S,"
2016-02-28T00:00:00,TMAX,10.0,GHCND:USW00014764,",,W,2400"
2016-02-28T00:00:00,TMIN,-0.5,GHCND:USW00014764,",,W,2400"
2016-02-28T00:00:00,WDF2,270,GHCND:USW00014764,",,W,"
2016-02-28T00:00:00,WDF5,220,GHCND:USW00014764,",,W,"
2016-02-28T00:00:00,WSF2,7.2,GHCND:USW00014764,",,W,"
2016-02-28T00:00:00,WSF5,9.8,GHCND:USW00014764,",,W,"
2016-02-28T00:00:00,WT01,1,GHCND:USW00014764,",,W,"
2016-03-01T00:00:00,AWND,3.8,GHCND:USW00014764,",,W,"
2016-03-01T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2016-03-01T00:00:00,SNOW,0.0,GHCND:USW00014764,"T,,W,"
2016-03-01T00:00:00,SNWD,0.0,GHCND:USW00014764,",,W,2400"
2016-03-01T00:00:00,TAVG,2.2,GHCND:USW00014764,"H,,S,"
2016-03-01T00:00:00,TMAX,6.1,GHCND:USW00014764,",,W,2400"
2016-03-01T00:00:00,TMIN,-2.7,GHCND:USW00014764,",,W,2400"
2016-03-01T00:00:00,WDF2,300,GHCND:USW00014764,",,W,"
2016-03-01T00:00:00,WDF5,300,GHCND:USW00014764,",,W,"
2016-03-01T00:00:00,WSF2,12.5,GHCND:USW00014764,",,W,"
2016-03-01T00:00:00,WSF5,16.5,GHCND:USW00014764,",,W,"
2016-03-02T00:00:00,AWND,6.6,GHCND:USW00014764,",,W,"
2016-03-02T00:00:00,PRCP,23.4,GHCND:USW00014764,",,W,2400"
2016-03-02T00:00:00,SNOW,5.0,GHCND:USW00014764,",,W,"
2016-03-02T00:00:00,SNWD,0.0,GHCND:USW00014764,"T,,W,2400"
2016-03-02T00:00:00,TAVG,3.4,GHCND:USW00014764,"H,,S,"
2016-03-02T00:00:00,TMAX,9.4,GHCND:USW00014764,",,W,2400"
2016-03-02T00:00:00,TMIN,-7.1,GHCND:USW00014764,",,W,2400"
2016-03-02T00:00:00,WDF2,280,GHCND:USW00014764,",,W,"
2016-03-02T00:00:00,WDF5,270,GHCND:USW00014764,",,W,"
2016-03-02T00:00:00,WSF2,13.0,GHCND:USW00014764,",,W,"
2016-03-02T00:00:00,WSF5,16.1,GHCND:USW00014764,",,W,"
2016-03-02T00:00:00,WT01,1,GHCND:USW00014764,",,W,"
2016-03-03T00:00:00,AWND,4.5,GHCND:USW00014764,",,W,"
2016-03-03T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2016-03-03T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2016-03-03T00:00:00,SNWD,0.0,GHCND:USW00014764,"T,,W,2400"
2016-03-03T00:00:00,TAVG,-5.9,GHCND:USW00014764,"H,,S,"
2016-03-03T00:00:00,TMAX,-1.6,GHCND:USW00014764,",,W,2400"
2016-03-03T00:00:00,TMIN,-10.5,GHCND:USW00014764,",,W,2400"
2016-03-03T00:00:00,WDF2,360,GHCND:USW00014764,",,W,"
2016-03-03T00:00:00,WDF5,310,GHCND:USW00014764,",,W,"
2016-03-03T00:00:00,WSF2,8.9,GHCND:USW00014764,",,W,"
2016-03-03T00:00:00,WSF5,12.5,GHCND:USW00014764,",,W,"
2016-03-04T00:00:00,AWND,4.1,GHCND:USW00014764,",,W,"
2016-03-04T00:00:00,PRCP,0.0,GHCND:USW00014764,"T,,W,2400"
2016-03-04T00:00:00,SNOW,0.0,GHCND:USW00014764,"T,,W,"
2016-03-04T00:00:00,SNWD,0.0,GHCND:USW00014764,"T,,W,2400"
2016-03-04T00:00:00,TAVG,-6.7,GHCND:USW00014764,"H,,S,"
2016-03-04T00:00:00,TMAX,-3.2,GHCND:USW00014764,",,W,2400"
2016-03-04T00:00:00,TMIN,-9.9,GHCND:USW00014764,",,W,2400"
2016-03-04T00:00:00,WDF2,350,GHCND:USW00014764,",,W,"
2016-03-04T00:00:00,WDF5,50,GHCND:USW00014764,",,W,"
2016-03-04T00:00:00,WSF2,6.7,GHCND:USW00014764,",,W,"
2016-03-04T00:00:00,WSF5,9.4,GHCND:USW00014764,",,W,"
2016-03-05T00:00:00,AWND,4.2,GHCND:USW00014764,",,W,"
2016-03-05T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2016-03-05T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2016-03-05T00:00:00,SNWD,0.0,GHCND:USW00014764,",,W,2400"
2016-03-05T00:00:00,TAVG,-3.2,GHCND:USW00014764,"H,,S,"
2016-03-05T00:00:00,TMAX,2.2,GHCND:USW00014764,",,W,2400"
2016-03-05T00:00:00,TMIN,-7.1,GHCND:USW00014764,",,W,2400"
2016-03-05T00:00:00,WDF2,360,GHCND:USW00014764,",,W,"
2016-03-05T00:00:00,WDF5,360,GHCND:USW00014764,",,W,"
2016-03-05T00:00:00,WSF2,9.4,GHCND:USW00014764,",,W,"
2016-03-05T00:00:00,WSF5,12.5,GHCND:USW00014764,",,W,"
2016-03-06T00:00:00,AWND,2.2,GHCND:USW00014764,",,W,"
2016-03-06T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2016-03-06T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2016-03-06T00:00:00,SNWD,0.0,GHCND:USW00014764,",,W,2400"
2016-03-06T00:00:00,TAVG,-0.7,GHCND:USW00014764,"H,,S,"
2016-03-06T00:00:00,TMAX,3.9,GHCND:USW00014764,",,W,2400"
2016-03-06T00:00:00,TMIN,-4.3,GHCND:USW00014764,",,W,2400"
2016-03-06T00:00:00,WDF2,160,GHCND:USW00014764,",,W,"
2016-03-06T00:00:00,WDF5,130,GHCND:USW00014764,",,W,"
2016-03-06T00:00:00,WSF2,6.3,GHCND:USW00014764,",,W,"
2016-03-06T00:00:00,WSF5,8.1,GHCND:USW00014764,",,W,"
2016-03-07T00:00:00,AWND,2.7,GHCND:USW00014764,",,W,"
2016-03-07T00:00:00,PRCP,1.5,GHCND:USW00014764,",,W,2400"
2016-03-07T00:00:00,SNOW,8.0,GHCND:USW00014764,",,W,"
2016-03-07T00:00:00,SNWD,0.0,GHCND:USW00014764,",,W,2400"
2016-03-07T00:00:00,TAVG,0.2,GHCND:USW00014764,"H,,S,"
2016-03-07T00:00:00,TMAX,4.4,GHCND:USW00014764,",,W,2400"
2016-03-07T00:00:00,TMIN,-2.7,GHCND:USW00014764,",,W,2400"
2016-03-07T00:00:00,WDF2,220,GHCND:USW00014764,",,W,"
2016-03-07T00:00:00,WDF5,210,GHCND:USW00014764,",,W,"
2016-03-07T00:00:00,WSF2,7.6,GHCND:USW00014764,",,W,"
2016-03-07T00:00:00,WSF5,13.9,GHCND:USW00014764,",,W,"
2016-03-07T00:00:00,WT01,1,GHCND:USW00014764,",,W,"
2016-03-07T00:00:00,WT08,1,GHCND:USW00014764,",,W,"
2016-03-08T00:00:00,AWND,2.0,GHCND:USW00014764,",,W,"
2016-03-08T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2016-03-08T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
